Date(Integer),Ticker(String),Open(Double),High(Double),Low(Double),Close(Double),Volume(Integer)
20090825,ATI,29.81,30,28.25,28.4,27416
20090825,AVB,65.06,65.56,64.23,64.5,12659
20090825,AVP,32.29,32.9,31.87,32.75,31259
20090825,AVY,31.19,31.69,30.9,31.37,11131
20090825,AXP,33.09,33.33,32.5,32.82,113895
20090825,AYE,25.81,25.99,25.67,25.74,23247
20090825,AZO,151.27,151.81,149.69,149.98,8689
20090825,BA,47.5,48.77,47.28,48.25,82480
20090825,BAC,17.56,18,17.55,17.75,2388167
20090825,BAX,56.68,57.38,56.5,56.89,27671
20090825,BBBY,35.38,36.84,35.38,36.73,41393
20090825,BBT,27.57,27.93,27.32,27.49,73940
20090825,BBY,36.14,37.43,35.97,36.91,80634
20090825,BCR,76.61,78.8,76.24,77.69,21095
20090825,BDK,45.47,46.71,45.18,45.34,11353
20090825,BDX,68.96,69.49,68.68,68.92,15361
20090825,BEN,93.75,95.93,93.63,95.19,14882
20090825,BF.B,44.96,45.5,44.87,45.12,2523
20090825,BHI,39.52,39.74,38.05,38.3,37947
20090825,BIG,25.38,26.7,25.23,25.6,70399
20090825,BIIB,49.7,49.9,49.29,49.71,19655
20090825,BJS,15.55,15.67,15.1,15.24,51241
20090825,BK,29.16,29.67,28.93,29.39,85207
20090825,BLL,49.78,49.99,49.27,49.63,6201
20090825,BMC,35.67,35.89,35.26,35.3,18314
20090825,BMS,26.71,27.08,26.67,26.69,4422
20090825,BMY,22.5,23.17,22.49,22.95,139583
20090825,BNI,84.41,85.74,83.64,83.84,21324
20090825,BRCM,27.82,28.02,27.41,27.7,68298
20090825,BSX,11.46,11.67,11.41,11.57,96902
20090825,BTU,36.4,36.74,34.61,34.88,55499
20090825,BXP,59.63,60.96,59.33,59.56,20188
20090825,C,4.88,4.9,4.67,4.75,9731650
20090825,CA,22.98,23.05,22.65,22.83,46413
20090825,CAG,20.31,20.49,20.19,20.41,35883
20090825,CAH,35.49,35.61,34.17,34.5,58635
20090825,CAM,37.19,37.39,35.9,36.32,42284
20090825,CAT,47.79,48.33,47.36,47.83,95762
20090825,CB,48.85,49.27,48.58,48.61,27624
20090825,CBE,32.54,33.47,32.4,33.29,26826
20090825,CBG,11.78,12.27,11.77,11.82,43775
20090825,CBS,11.12,11.23,10.92,11.15,102461
20090825,CCE,20.39,20.6,20.18,20.52,29834
20090825,CCL,31.3,31.32,30.71,31.06,53427
20090825,CEG,31.29,31.55,30.98,31.02,11830
20090825,CELG,53.05,54.07,52.91,53.39,34095
20090825,CEPH,56.51,57.15,56.13,56.31,19451
20090825,CF,84,84.48,81.78,82.19,4896
20090825,CHK,24.09,24.23,23.31,23.35,99893
20090825,CHRW,57.82,58.3399,57.16,57.6,13025
20090825,CI,30.01,30.5,29.83,30.4,37459
20090825,CIEN,13.3,13.38,12.8,12.96,41321
20090825,CINF,24.95,25.34,24.88,25.11,16846
20090825,CL,72.95,73.42,72.63,73.09,21285
20090825,CLX,58.5,59.05,58.23,58.98,11838
20090825,CMA,26.84,27.31,26.03,26.29,39257
20090825,CMCSA,15.13,15.52,15.1,15.21,264942
20090825,CME,269,270.8399,267.01,268.55,5528
20090825,CMI,47.19,48.3,46.86,48,20768
20090825,CMS,13.65,13.69,13.49,13.53,28166
20090825,CNP,12.88,12.94,12.76,12.77,17638
20090825,CNX,41.53,41.91,39.59,39.82,23843
20090825,COF,36.86,36.91,36.07,36.37,77773
20090825,COG,38,38.2298,36.51,36.7,13873
20090825,COH,28.34,29.44,28.02,29.26,51933
20090825,COL,45.08,45.36,44.72,45.06,12374
20090825,COP,45.5,45.83,44.87,45.03,117706
20090825,COST,48.74,50.08,48.46,49.62,62594
20090825,CPB,31.2,31.39,31.05,31.17,11745
20090825,CPWR,7.44,7.46,7.3,7.42,24641
20090825,CRM,51.39,52.99,51.39,52.3,30691
20090825,CSC,50,50.25,49.57,49.94,8586
20090825,CSCO,22.11,22.25,21.85,22,284097
20090825,CSX,45.04,45.77,44.4,44.44,49520
20090825,CTAS,27.65,28.02,27.256,27.64,11827
20090825,CTL,31.98,32.61,31.82,32.2,32392
20090825,CTSH,34.86,35.54,34.66,35.5,46711
20090825,CTXS,35.38,35.65,35.04,35.56,23110
20090825,CVG,11.02,11.24,10.97,11.12,6236
20090825,CVH,22.84,23.14,22.66,23.01,20853
20090825,CVS,36.01,37.125,35.79,36.89,151259
20090825,CVX,71.13,71.5,70.36,70.65,113940
20090825,D,34.49,34.65,34.27,34.31,25136
20090825,DD,32.53,33.19,32.26,32.4,53206
20090825,DE,45.57,46.76,45.29,46.31,51042
20090825,DELL,14.91,14.98,14.5,14.57,261958
20090825,DF,18,18.15,17.78,17.99,17852
20090825,DFS,13.85,14.02,13.56,13.62,76030
20090825,DGX,55.23,55.92,55.09,55.38,14972
20090825,DHI,12.81,13.35,12.81,13.05,62617
20090825,DHR,62.62,63.38,62.24,62.81,24050
20090825,DIS,26.98,27.3,26.8,26.87,114278
20090825,DNB,74.91,75.07,73.85,74.26,4558
20090825,DNR,16.08,16.49,15.45,15.74,57609
20090825,DO,92.28,92.3,89.05,90.34,18404
20090825,DOV,35.86,36.26,35.46,36.01,16793
20090825,DOW,22.5,22.73,21.5,21.56,151784
20090825,DPS,27.65,27.91,27.26,27.39,29305
20090825,DRI,33.45,33.98,33.26,33.6,21703
20090825,DTE,35.38,35.7,35.1928,35.42,7031
20090825,DTV,24.93,25.2,24.83,24.95,91560
20090825,DUK,15.66,15.74,15.6,15.62,49434
20090825,DV,52.76,53.29,51.91,52.33,5696
20090825,DVA,52.06,52.24,51.56,51.98,4601
20090825,DVN,64.67,65,62.66,62.88,37209
20090825,DYN,2.01,2.02,1.89,1.91,105566
20090825,EBAY,22.28,22.52,22.09,22.31,107875
20090825,ECL,42.48,42.68,41.92,42,17624
20090825,ED,40.59,40.73,40.31,40.43,13403
20090825,EFX,28.09,28.25,27.76,27.79,9310
20090825,EIX,34.13,34.31,33.81,33.84,21646
20090825,EK,4.37,4.61,4.33,4.56,89693
20090825,EL,35.72,36.28,35.53,35.94,8682
20090825,EMC,15.11,15.26,15.09,15.19,150594
20090825,EMN,54.68,54.73,53.71,54.3,8308
20090825,EMR,36.53,37.71,36.4601,37.57,87472
20090825,EOG,76.17,76.87,74.2,74.41,19067
20090825,EP,9.98,10.12,9.81,9.84,118005
20090825,EQR,27.8,28.18,27.16,27.36,48859
20090825,EQT,41.97,42.12,40.98,41.3,9629
20090825,ERTS,19.47,19.56,18.7,18.85,91485
20090825,ESRX,72.33,73.4,71,72.91,31255
20090825,ESV,39.5,39.6,38.13,38.52,19423
20090825,ETFC,1.38,1.39,1.34,1.35,266104
20090825,ETN,55.49,56.46,55.253,55.78,10863
20090825,ETR,81.795,82.34,81.6,81.79,16721
20090825,EXC,51.28,51.53,50.8,50.87,38367
20090825,EXPD,33.58,33.77,33.04,33.25,26036
20090825,EXPE,22.29,23.11,22.2015,22.85,33973
20090825,F,7.43,7.65,7.43,7.59,535456
20090825,FAST,36.79,37.272,36.45,36.56,16028
20090825,FCX,65.59,66.2,63.56,64.11,157136
20090825,FDO,29.3,30.04,29.24,29.79,18976
20090825,FDX,68.4,69.3,68.1,68.26,27197
20090825,FE,45.71,45.88,45.26,45.29,16309
20090825,FHN,13.45,13.71,13.4,13.64,29104
20090825,FII,26.71,26.89,26.38,26.66,6929
20090825,FIS,25.08,25.32,24.9,24.98,24190
20090825,FISV,49.67,49.75,49.199,49.5,14434
20090825,FITB,10.7,10.85,10.55,10.74,204158
20090825,FLIR,23.01,23.24,22.765,22.88,10422
20090825,FLR,56.13,56.5,54.67,54.96,22808
20090825,FLS,90.47,91.17,88.56,89.53,12942
20090825,FO,40.41,41.77,40.41,41.29,7771
20090825,FPL,58.45,58.5,57.77,57.82,19971
20090825,FRX,29.06,29.06,28.51,28.88,35004
20090825,FTI,48.99,48.99,47.65,48.16,11411
20090825,FTR,7.02,7.18,7.02,7.14,34559
20090825,GAS,37.99,38.08,37.46,37.51,3683
20090825,GCI,8.27,8.44,8.21,8.35,60336
20090825,GD,59.01,59.72,58.63,58.71,19038
20090825,GE,14.23,14.44,14.2,14.3,771192
20090825,GENZ,54.71,56.26,54.25,55.48,55851
20090825,GILD,45.97,46.77,45.72,46.25,57964
20090825,GIS,59.44,59.59,58.71,59.24,15805
20090825,GLW,16.05,16.3,15.9,16.17,100024
20090825,GME,22.67,22.84,22.32,22.43,68326
20090825,GNW,8.6,9.08,8.49,8.78,175789
20090825,GOOG,469.09,474.35,468.72,471.37,23430
20090825,GPC,38.3,38.79,38.06,38.71,10075
20090825,GPS,19.49,20.25,19.35,19.96,114317
20090825,GR,57.55,57.55,56.58,56.86,12499
20090825,GS,163.33,165.3,163.04,164.94,91259
20090825,GT,17.18,17.98,17.18,17.41,47703
20090825,GWW,89.33,90.25,88.7,89.32,5731
20090825,HAL,25.61,25.71,24.34,24.52,152467
20090825,HAR,28.29,29.95,28.16,29.75,42534
20090825,HAS,27.36,27.85,27.22,27.78,21046
20090825,HBAN,4.49,4.58,4.4,4.43,134976
20090825,HCBK,13.23,13.29,12.68,12.82,130930
20090825,HCN,42.66,43.13,42.27,42.4,18082
20090825,HCP,28.07,28.585,27.95,28.38,33172
20090825,HD,27.22,27.725,27,27.32,218487
20090825,HES,52.55,53.15,51.141,51.48,34608
20090825,HIG,21.57,22.73,21.56,22.62,195216
20090825,HNZ,39.07,39.33,38.9415,39.02,26764
20090825,HOG,21.91,22.45,21.75,22.35,29930
20090825,HON,37.56,37.98,37.13,37.52,50458
20090825,HOT,30.43,30.9,30.06,30.33,28969
20090825,HPQ,44.95,45.16,44.5,44.68,180935
20090825,HRB,17.64,17.81,17.54,17.72,28786
20090825,HRL,37.56,37.67,37.21,37.3,5064
20090825,HRS,35.48,35.56,34.85,35.22,8816
20090825,HSP,40.09,40.5,40.05,40.24,6976
20090825,HST,10.4,10.65,10.33,10.4,94758
20090825,HSY,39.3,39.47,39.03,39.21,6155
20090825,HUM,37.11,37.59,36.74,37.16,20256
20090825,IBM,119.25,120.15,118.71,118.83,46537
20090825,ICE,94.84,96.29,92.23,93.37,16747
20090825,IFF,36.21,36.53,35.88,35.9,2978
20090825,IGT,20.75,20.98,20.39,20.67,31729
20090825,INTC,18.76,19.25,18.74,19.1,620600
20090825,INTU,28.52,28.52,28.17,28.32,47100
20090825,IP,21.05,21.64,20.96,21.47,82692
20090825,IPG,6.49,6.61,6.36,6.56,46042
20090825,IRM,29.38,29.83,29.15,29.51,7135
20090825,ISRG,230.81,234.29,228.52,229.42,3852
20090825,ITT,51.5,51.81,51.05,51.23,10411
20090825,ITW,42.38,43.25,42.07,43.05,40427
20090825,IVZ,20.35,20.64,20.02,20.53,50657
20090825,JAVA,9.34,9.35,9.32,9.34,51361
20090825,JBL,10.72,11.09,10.6,10.8,26991
20090825,JCI,24.86,25.15,24.53,25.01,46825
20090825,JCP,31.07,31.74,30.53,31.16,51072
20090825,JDSU,6.64,6.7,6.55,6.57,33753
20090825,JEC,46.7,47.61,46.2,46.4,16017
20090825,JNJ,61.02,61.49,60.85,61.14,108114
20090825,JNPR,24.05,24.12,23.5,23.63,76780
20090825,JNS,13.63,13.69,13.12,13.28,30318
20090825,JPM,43.39,44.14,43.3,43.58,348356
20090825,JWN,28.04,29.29,28.02,29.12,54905
20090825,K,47.15,47.38,46.93,47.05,13249
20090825,KBH,17.85,18.51,17.74,18.08,38776
20090825,KEY,6.56,6.635,6.42,6.48,136818
20090825,KFT,28.61,28.84,28.45,28.6,76726
20090825,KG,10.36,10.5,10.3,10.44,42799
20090825,KIM,11.61,12.48,11.6,12.29,88758
20090825,KLAC,31.14,31.6,30.733,31.24,42491
20090825,KMB,59.26,59.75,59.11,59.56,18421
20090825,KO,49.12,49.15,48.69,48.74,107140
20090825,KR,21.3,21.45,21.1,21.29,86830
20090825,KSS,52.13,53.49,51.37,52.99,50609
20090825,L,33.75,34.37,33.66,34.12,27571
20090825,LEG,18.81,19.19,18.81,18.89,12798
20090825,LEN,14.82,15.42,14.73,14.97,80614
20090825,LH,70.08,70.88,69.73,70.49,7440
20090825,LIFE,45.72,46.38,45.72,45.84,15330
20090825,LLL,75.25,75.5,74.74,74.89,7239
20090825,LLTC,26.76,27.1,26.5,26.66,29251
20090825,LLY,33.76,34.15,33.73,33.87,53690
20090825,LM,28.46,28.86,28.2,28.77,16306
20090825,LMT,75.25,75.96,74.2,74.43,53641
20090825,LNC,25.2,26,24.87,24.98,75939
20090825,LO,78.53,78.57,76.88,77.18,15276
20090825,LOW,21.13,21.24,20.81,21.07,352830
20090825,LSI,5.08,5.16,4.99,5.07,60206
20090825,LTD,15.06,15.8,15.05,15.45,48776
20090825,LUK,25.49,26,25.33,25.6,7705
20090825,LUV,8.51,8.76,8.51,8.68,98427
20090825,LXK,17.41,18.04,17.335,18.01,39186
20090825,M,15.47,16.29,15.29,15.85,140953
20090825,MA,206.89,211.1,206.28,208.93,14855
20090825,MAR,24.64,25.16,24.63,25.01,50622
20090825,MAS,14.51,14.99,14.31,14.61,42312
20090825,MAT,18.22,18.75,18.16,18.48,25516
20090825,MBI,5.62,5.77,5.5,5.65,50246
20090825,MCD,56.18,56.75,56.15,56.45,74463
20090825,MCHP,26.47,26.59,26.15,26.24,23263
20090825,MCK,56.6,57.05,56.37,56.6,21559
20090825,MCO,26.84,27.29,26.68,26.8,20364
20090825,MDP,28.34,28.34,27.93,28,6017
20090825,MDT,37.32,38.15,37.29,37.86,103687
20090825,MEE,30.81,31.2,29.04,29.37,61935
20090825,MET,39.22,40.15,38.94,39.21,68468
20090825,MFE,40.96,41.47,40.91,40.99,11175
20090825,MHP,30.9,31.64,30.51,31.03,33006
20090825,MHS,56.31,56.74,55.94,56.54,22588
20090825,MI,7.01,7.17,6.77,6.89,77928
20090825,MIL,67.31,67.38,66.65,66.81,3552
20090825,MKC,32.57,32.78,32.38,32.47,4585
20090825,MMC,23.65,23.75,23.44,23.5,34488
20090825,MMM,72.62,73.21,72.24,72.68,34419
20090825,MO,18.44,18.44,18.07,18.15,191191
20090825,MOLX,18.44,18.68,18.38,18.44,13021
20090825,MON,84.41,85.15,83.53,83.63,39496
20090825,MOT,7.45,7.6,7.45,7.53,141223
20090825,MRK,32.91,33.05,32.5,32.95,191617
20090825,MRO,31.96,32.18,31.3,31.48,42505
20090825,MS,29.93,30.55,29.92,30.19,153082
20090825,MSFT,24.6,24.82,24.46,24.64,439802
20090825,MTB,61.39,61.66,60,61.33,8121
20090825,MTW,6.59,6.64,6.28,6.51,106365
20090825,MU,7.13,7.25,6.99,7.2,161265
20090825,MUR,60.82,61.36,58.96,59.11,14091
20090825,MWV,22.21,22.69,22.18,22.44,15931
20090825,MWW,15.47,15.95,15.43,15.64,11135
20090825,MYL,14.64,14.75,14.5,14.67,66126
20090825,NBL,62.44,62.95,60.89,61.19,11485
20090825,NBR,19.14,19.33,18.43,18.65,56677
20090825,NDAQ,20.8,21.22,20.73,21.13,21791
20090825,NEM,40.62,41.14,40.12,40.3,47234
20090825,NI,13.64,13.78,13.58,13.62,23568
20090825,NKE,56.29,56.47,55.1,55.16,45812
20090825,NOC,49.92,49.97,49.3,49.36,21322
20090825,NOV,39.83,40.05,38.26,38.5,46753
20090825,NOVL,4.76,4.85,4.71,4.72,18256
20090825,NSC,47.42,47.96,46.76,46.87,24399
20090825,NSM,14.77,14.96,14.62,14.82,52012
20090825,NTAP,21.88,22.42,21.71,21.92,84052
20090825,NTRS,59.28,60.24,58.97,60.11,16627
20090825,NU,24.31,24.53,24.24,24.37,8395
20090825,NUE,47.17,47.72,46.24,46.37,39914
20090825,NVDA,13.58,13.8,13.38,13.66,111026
20090825,NVLS,18,18.515,17.855,18.38,86393
20090825,NWL,13.58,13.99,13.47,13.9,48336
20090825,NWSA,11.26,11.39,10.92,10.96,139578
20090825,NYT,8.19,8.19,7.95,8.01,12966
20090825,NYX,27.65,28.13,27.65,27.96,30513
20090825,ODP,5.21,5.49,5.15,5.4,69742
20090825,OI,35.43,36.02,34.97,35.41,23706
20090825,OMC,37.09,37.62,36.74,37.38,20541
20090825,ORCL,22.47,22.55,22.2,22.23,306004
20090825,ORLY,37.71,38.76,37.45,38.63,28294
20090825,OXY,75.56,76.15,73.59,73.91,50370
20090825,PAYX,28.45,28.74,28.35,28.44,26201
20090825,PBCT,16.47,16.6,16.15,16.21,26867
20090825,PBG,36.05,36.1,35.86,35.98,15834
20090825,PBI,22.72,22.92,22.52,22.75,11872
20090825,PCAR,37.02,37.91,36.91,37.51,31615
20090825,PCG,40.61,41.16,40.51,40.61,16415
20090825,PCL,30.86,31.08,30.6,30.91,19864
20090825,PCP,88.66,89.69,87.73,87.9,9784
20090825,PCS,8.08,8.1,7.95,8,38217
20090825,PDCO,27.55,28,27.35,27.69,16007
20090825,PEG,32.91,33.27,32.25,32.29,20697
20090825,PEP,57.35,57.8,57.07,57.29,58226
20090825,PFE,16.79,16.98,16.6801,16.8,406791
20090825,PFG,28.11,28.86,27.93,28.04,34908
20090825,PG,53.46,53.99,53.1575,53.4,126991
20090825,PGN,39.74,39.89,39.41,39.44,11887
20090825,PGR,16.87,17.01,16.85,16.92,31561
20090825,PH,50.17,51.05,49.68,50.33,15359
20090825,PHM,12.86,13.4,12.82,13.06,94749
20090825,PKI,18.31,18.45,18.01,18.01,9159
20090825,PLD,10.38,10.87,10.3,10.75,165481
20090825,PLL,31.08,31.32,30.72,30.98,5651
20090825,PM,47.34,47.52,46.78,46.8,95069
20090825,PNC,41.27,42.36,41.26,42.02,72393
20090825,PNW,33.4,33.71,33.23,33.27,6417
20090825,POM,14.56,14.65,14.49,14.52,18712
20090825,PPG,54.6,55.43,54.16,54.29,13156
20090825,PPL,29.73,29.78,29.33,29.41,13446
20090825,PRU,50.1,51.93,49.99,51.7,48894
20090825,PSA,71.35,71.37,69.86,70.99,23716
20090825,PTV,25.69,25.91,25.45,25.68,18713
20090825,PWR,23.4,23.8607,23.045,23.08,22413
20090825,PX,77.92,78.6,77.08,77.48,11764
20090825,PXD,31.53,31.69,30.05,30.4,19510
20090825,Q,3.79,3.84,3.74,3.8,222035
20090825,QCOM,47.28,47.85,46.88,46.99,214903
20090825,QLGC,14.5,14.65,14.25,14.37,23017
20090825,R,39.99,40.92,39.54,40.23,5949
20090825,RAI,46.86,46.92,45.65,45.69,18833
20090825,RDC,22.24,22.35,21.49,21.57,29757
20090825,RF,5.88,5.99,5.72,5.83,444008
20090825,RHI,26.73,26.73,26.25,26.39,7277
20090825,RHT,22.45,22.52,22.09,22.37,11788
20090825,RL,66.93,68.24,66.22,67.53,7180
20090825,ROK,39.99,41.21,39.99,40.91,13504
20090825,RRC,52.13,52.48,50.77,51.26,23210
20090825,RRD,17.89,18.04,17.62,18.01,23189
20090825,RSG,26.03,26.28,25.67,25.71,13453
20090825,RSH,15.27,15.66,15.17,15.45,26384
20090825,RTN,48.27,48.29,47.65,47.69,33091
20090825,RX,13.99,14.15,13.88,13.98,20810
20090825,S,3.83,3.85,3.6,3.65,659566
20090825,SBUX,19.24,19.74,19.21,19.5,99323
20090825,SCG,34.83,35.01,34.74,34.79,8620
20090825,SCHW,18.01,18.37,17.88,18.1,116465
20090825,SE,19.28,19.4,19.02,19.08,31733
20090825,SEE,18.76,19.44,18.72,19.22,16527
20090825,SGP,28.18,28.42,28.18,28.25,162091
20090825,SHLD,63.9,66.45,63.45,65.45,16757
20090825,SHW,59.67,61.34,59.67,60.7,22479
20090825,SIAL,52.25,52.71,51.69,51.82,5631
20090825,SII,29.12,29.54,28.38,28.69,45584
20090825,SJM,53.27,53.47,52.33,52.47,10640
20090825,SLB,57.93,58.08,55.8,56.13,96159
20090825,SLE,9.74,9.91,9.69,9.86,74763
20090825,SLM,9.31,9.32,9.085,9.3,78310
20090825,SNA,38.22,39.07,38.01,38.3,4823
20090825,SNDK,17.29,17.95,17.19,17.8,75574
20090825,SNI,33.77,34.02,33.23,33.44,5875
20090825,SO,31.61,31.68,31.43,31.53,42488
20090825,SPG,61.92,62.97,61.41,62.18,26401
20090825,SPLS,21.79,22.6,21.6,21.79,183041
20090825,SRCL,51.45,51.58,50.63,50.82,5716
20090825,SRE,51.33,51.93,51.33,51.53,14106
20090825,STI,22.1,22.7,21.77,21.98,102713
20090825,STJ,38,38.25,37.85,38.02,16751
20090825,STR,35.36,35.54,34.65,34.78,8491
20090825,STT,53.92,54.73,53.46,54.23,42623
20090825,STZ,14.9,15.13,14.88,15,28250
20090825,SUN,26.28,26.77,26.0803,26.37,21905
20090825,SVU,14.51,14.65,14.23,14.27,34725
20090825,SWK,42.09,43.05,42.06,42.24,5435
20090825,SWN,41.34,41.5,39.39,39.67,46702
20090825,SWY,19.04,19.29,18.9,19.25,49514
20090825,SYK,41.61,41.92,41.05,41.1,23343
20090825,SYMC,15.45,15.53,15.22,15.44,86199
20090825,SYY,25.37,25.7,24.88,25.33,48111
20090825,T,26.38,26.45,26.21,26.3,254772
20090825,TAP,46.17,46.38,45.8,45.97,7407
20090825,TDC,26.3,26.73,26.01,26.48,15615
20090825,TE,13.69,13.91,13.5893,13.61,16787
20090825,TEG,36.04,36.2,35.64,35.68,5800
20090825,TER,8.2,8.35,8.11,8.2,23216
20090825,TGT,45.57,46.83,45.27,46.47,110871
20090825,THC,4.64,4.77,4.57,4.7,60841
20090825,TIE,8.24,8.25,7.92,7.96,20993
20090825,TIF,32.57,33.62,32.19,33.1,23194
20090825,TJX,35.33,36.8,35.16,36.64,69248
20090825,TLAB,6.67,6.72,6.51,6.54,76219
20090825,TMK,42.06,44.42,41.96,43.68,10631
20090825,TMO,45.47,46.24,45.32,45.78,33799
20090825,TROW,46.55,46.88,46.11,46.36,18832
20090825,TRV,48.43,48.84,48.15,48.43,51201
20090825,TSN,12.18,12.29,12.03,12.2,46064
20090825,TSO,13.7,13.85,13.49,13.69,35161
20090825,TSS,15.37,15.51,15.37,15.47,8814
20090825,TWC,35.8,36.45,35.65,35.79,28406
20090825,TWX,28.92,29.06,28.51,28.54,66582
20090825,TXN,24.25,24.51,24.09,24.38,99123
20090825,TXT,14.91,15,14.65,14.8,58474
20090825,UNH,29.77,30,29.18,29.92,102078
20090825,UNM,21.49,22.95,21.49,22.78,46400
20090825,UNP,61.72,62.35,60.76,60.97,28930
20090825,UPS,53.77,54.52,53.655,54.37,41658
20090825,USB,21.86,22.28,21.76,21.92,132451
20090825,UTX,59.41,60.63,59.04,59.71,67984
20090825,VAR,40.78,41.53,40.74,41.24,17769
20090825,VFC,66.29,67.3,66.13,66.95,8234
20090825,VIA,26.31,26.66,26.17,26.35,707
20090825,VLO,19.16,19.19,18.81,18.89,103726
20090825,VMC,48.88,50.25,48.74,49.01,8445
20090825,VNO,56.52,57.82,56.3,57.46,22711
20090825,VRSN,20.97,21.02,20.49,20.56,45507
20090825,VTR,38.98,39.45,38.6,39.02,20439
20090825,VZ,31.48,31.67,31.3,31.31,102077
20090825,WAG,31.35,32.7,31.33,32.54,92867
20090825,WAT,51.61,52.74,51.5,52.23,9567
20090825,WDC,32.73,33.25,32.41,33.08,33457
20090825,WEC,45.73,45.95,45.55,45.78,6013
20090825,WFC,27.57,28.07,27.3,27.33,427889
20090825,WFMI,28.12,29.275,27.97,29.22,34061
20090825,WFR,16.91,16.97,16.19,16.28,48994
20090825,WHR,64.55,65.96,63.05,63.26,18127
20090825,WIN,8.63,8.68,8.52,8.54,42563
20090825,WLP,54.91,55.73,54.58,55.47,41728
20090825,WM,30.37,30.58,30.02,30.04,16252
20090825,WMB,17.44,17.78,17.25,17.35,51615
20090825,WMT,51.68,52.56,51.56,51.67,165835
20090825,WPI,35.27,35.49,35.09,35.1,11906
20090825,WPO,458,459.58,447.91,450.98,590
20090825,WU,18.54,18.82,18.48,18.49,67290
20090825,WY,36.69,37.31,36.27,36.46,17749
20090825,WYE,48.2,48.3,48.03,48.05,137118
20090825,WYN,15.97,16.44,15.97,16.14,29570
20090825,WYNN,56.53,58.34,55.86,58.02,38030
20090825,X,45.4,45.755,44.19,44.32,99585
20090825,XEL,19.95,20,19.79,19.84,22083
20090825,XL,16.54,16.97,16.46,16.87,70456
20090825,XLNX,22.31,22.58,22.03,22.15,52132
20090825,XOM,71.7,71.89,70.55,70.68,211849
20090825,XRAY,34.8,35.1,34.5,34.83,7968
20090825,XRX,8.59,8.82,8.59,8.72,65192
20090825,XTO,41.32,41.5,39.51,39.64,66748
20090825,YHOO,15.06,15.21,14.94,15.07,228505
20090825,YUM,35.47,35.95,34.99,35.17,38307
20090825,ZION,17.88,18.38,17.53,17.56,57468
20090825,ZMH,47.95,48.59,47.61,48.14,23235
20090826,A,25.32,25.6425,25.145,25.48,33334
20090826,AA,12.28,12.47,12.11,12.26,286577
20090826,AAPL,168.94,169.55,166.76,167.41,108570
20090826,ABC,20.87,21.15,20.77,20.9,20001
20090826,ABT,45.82,46.39,45.75,46.07,65988
20090826,ACS,45.53,45.88,45.36,45.49,11869
20090826,ADBE,32.51,32.76,32.15,32.51,40547
20090826,ADI,28.4,28.78,28.34,28.64,40096
20090826,ADM,27.63,28.18,27.57,27.9,72002
20090826,ADP,39.01,39.49,38.46,38.62,36709
20090826,ADSK,24.31,24.59,23.98,24.19,26081
20090826,AEE,27.29,27.57,27.04,27.46,14403
20090826,AEP,31.26,31.55,31.04,31.46,35491
20090826,AES,14,14.27,13.77,14.23,70748
20090826,AET,29.83,30.03,29.08,29.36,65465
20090826,AFL,41.75,41.99,40.9,41.39,37318
20090826,AGN,55.86,56.16,55.54,55.91,9593
20090826,AIG,34.13,38.05,33.28,37.69,274354
20090826,AIV,12.27,12.62,12.16,12.46,24575
20090826,AIZ,29.65,29.96,29.23,29.91,8892
20090826,AKAM,17.84,18.2,17.7,18.1,46480
20090826,AKS,20.89,20.98,20.38,20.6,72673
20090826,ALL,28.96,29.2,28.4,29.11,33747
20090826,ALTR,19.11,19.41,18.99,19.28,42058
20090826,AMAT,13.23,13.43,13.16,13.32,237502
20090826,AMD,4.03,4.08,4,4.06,206861
20090826,AMGN,60.15,61.79,60.02,61.24,61767
20090826,AMP,30.19,30.32,29.68,29.82,25944
20090826,AMT,32.48,32.68,32.12,32.45,41912
20090826,AMZN,84.02,84.76,83.38,84,36137
20090826,AN,19.58,20,19.33,19.74,23769
20090826,ANF,32.99,33.6,32.75,33.43,24163
20090826,AOC,42.02,42.16,41.37,41.55,16477
20090826,APA,85.53,86.38,84.38,85.74,32320
20090826,APC,53.42,54.89,53.13,54.43,59594
20090826,APD,75.38,76.73,74.84,75.61,8823
20090826,APH,33.64,34.62,33.64,34.59,13154
20090826,APOL,65.76,67.18,65.66,66.3,16995
20090826,ATI,28.38,29.16,28.1,28.49,19778
20090826,AVB,64.04,64.88,63.88,64.82,12625
20090826,AVP,32.65,32.88,32.14,32.28,44696
20090826,AVY,31.34,31.58,30.79,31.44,9248
20090826,AXP,32.57,33.2,32.48,33.14,93403
20090826,AYE,25.75,26.07,25.5,25.95,22965
20090826,AZO,149.76,151.95,149.42,150.22,6983
20090826,BA,48.07,48.38,47.44,47.82,39559
20090826,BAC,17.76,17.94,17.54,17.79,2038459
20090826,BAX,56.72,57.44,56.7,56.85,26401
20090826,BBBY,36.81,38.23,36.67,37.46,57998
20090826,BBT,27.45,27.9,27.03,27.64,59147
20090826,BBY,36.8,37.69,36.64,37.29,54103
20090826,BCR,77.44,78.55,77.19,78.24,12723
20090826,BDK,45.35,45.5,44.57,44.79,11012
20090826,BDX,68.95,70.2,68.63,69.83,24331
20090826,BEN,94.54,95.04,92.94,93.46,15978
20090826,BF.B,44.95,45.24,43.9,43.97,5851
20090826,BHI,38.06,38.44,37.79,38.34,25650
20090826,BIG,25.69,26.76,25.52,26.37,35905
